lv1,lv2,lv3,lv4,lv5,lv6,id
,Baugewerbe,,,,,11765
,,Arbeitskleidung & -schutz,,,,40476
,,,"Atem-, Augen- & Gehörschutz",,,62303
,,,Handschuhe,,,145439
,,,Helme,,,40478
,,,Schuhe & Stiefel,,,78641
,,,Sonstige,,,34323
,,Baumaschinen & -fahrzeuge,,,,32707
,,,Bagger,,,62315
,,,,Kettenbagger,,115384
,,,,Minibagger,,62316
,,,,Mobilbagger,,62317
,,,,Sonstige,,29103
,,,Gabelstapler,,,78650
,,,Hebe- & Arbeitsbühnen,,,29102
,,,Kipper & Dumper,,,115385
,,,Krane,,,40507
,,,Lader,,,115386
,,,,Baggerlader,,115387
,,,,Kompaktlader & Bobcats,,32708
,,,,Sonstige,,116491
,,,Raupen & Dozer,,,32709
,,,Walzen,,,29108
,,,Sonstige,,,29106
,,Baumaschinenteile & Zubehör,,,,99523
,,,Anbaugeräte,,,124473
,,,,Abbruchhämmer & -zangen,,124474
,,,,Greifer,,124475
,,,,Gummiketten,,124476
,,,,Löffel & Schaufeln,,99524
,,,,Meißel & Adapterplatten,,124477
,,,,Schnellwechsler,,124478
,,,,Zähne,,124479
,,,,Sonstige,,124480
,,,"Antrieb, Motor & Getriebe",,,124481
,,,,Dichtungen,,124482
,,,,Filter,,124483
,,,,Getriebe & Kupplungen,,124484
,,,,Glühkerzen,,124485
,,,,Hydraulikpumpen & -schläuche,,124486
,,,,Keilriemen,,124487
,,,,"Kolben, Buchsen u. Ringe",,124488
,,,,Kurbel- & Nockenwellen,,124489
,,,,Motoren,,110683
,,,,Ventile,,124490
,,,,Zahnräder & Ritzel,,124491
,,,,Zylinder & Zylinderköpfe,,124492
,,,,Sonstige,,124493
,,,"Karosse, Fahrwerk & Elektrik",,,124494
,,,,Anlasser & Lichtmaschinen,,124495
,,,,Armaturen & Bordinstrumente,,124496
,,,,"Reifen, Felgen & Schläuche",,99525
,,,,Scheibenwischer & -motoren,,124497
,,,,Scheinwerfer & Leuchten,,124498
,,,,Schilder & Aufkleber,,124499
,,,,Sitze,,124500
,,,,Spiegel,,124501
,,,,Sonstige,,124502
,,,Sonstige,,,45691
,,Baustellengeräte & -ausrüstung,,,,40491
,,,Abbruch- & Meißelhammer,,,115380
,,,Bauaufzüge,,,118780
,,,Baucontainer & -wagen,,,34325
,,,Baugerüste & -zäune,,,131269
,,,,Baugerüste,,55806
,,,,Bauzäune,,131270
,,,,Teile & Zubehör,,131271
,,,,Sonstige,,32706
,,,Bauheizgeräte,,,115381
,,,Bautrockner,,,34327
,,,Betonmischer,,,115382
,,,Betonrüttler & Rüttelflaschen,,,13472
,,,"Gurte, Bänder, Ketten & Züge",,,127848
,,,,Gurte,,127849
,,,,Hebebänder & Rundschlingen,,127850
,,,,Ketten,,127851
,,,,Seile & Anschlagseile,,127852
,,,,Züge & Winden,,127853
,,,,Sonstige,,40506
,,,Kompressoren,,,29109
,,,Kreissägen,,,40484
,,,Laser- & Vermessungstechnik,,,124440
,,,,Laser-Entfernungsmesser,,124441
,,,,Nivelliergeräte,,124442
,,,,Rotationslaser,,40485
,,,,Theodolite,,124443
,,,,Stative,,124444
,,,,Sonstige,,124445
,,,Putz- & Estrichmaschinen,,,40486
,,,Rüttelplatten,,,40487
,,,Stampfer,,,115383
,,,Stromerzeuger & Generatoren,,,65408
,,,Stromverteiler & Baulicht,,,34326
,,,Sonstige,,,40492
,,Baustoffe & Bauelemente,,,,34935
,,,Bauchemie,,,40493
,,,Bauholz,,,56543
,,,Baustahl,,,62327
,,,Dachziegel & -Pfannen,,,22566
,,,Dämmstoffe,,,40496
,,,Bauschaum,,,124455
,,,Dichtmaterialien,,,124456
,,,Einbauleuchten,,,62326
,,,Fenster,,,114014
,,,,Dachfenster,,114016
,,,,Fensterglas,,114017
,,,,Holzfenster,,114018
,,,,Kunststofffenster,,114019
,,,,Sonstige,,114020
,,,Fliesen,,,124447
,,,Glas & Glasbausteine,,,124452
,,,Kleber & Leime,,,124453
,,,"Leisten, Paneelen & Profile",,,124454
,,,Mauersteine,,,40497
,,,"Parkett, Laminat & Dielen",,,124457
,,,Pflasterbeläge & Bodenplatten,,,40498
,,,Rohre & Rohrzubehör,,,40499
,,,"Sand, Kies & Kiesel",,,40502
,,,Sonnenschutz,,,40503
,,,Tapeten,,,124463
,,,Teppichboden,,,124469
,,,Treppen & Geländer,,,40504
,,,Trockenbau-Platten,,,34936
,,,Türen,,,114009
,,,,Balkon- & Terrassentüren,,114011
,,,,Haustüren,,114012
,,,,Zimmertüren,,114013
,,,,Sonstige,,40494
,,,"Zement, Gips & Mörtel",,,124446
,,,Sonstige,,,36773
,,Eisenwaren,,,,113992
,,,Beschläge,,,124508
,,,,Fensterbeschläge,,114015
,,,,Scharniere,,124509
,,,,Schubladengriffe,,124510
,,,,Türbeschläge,,124511
,,,,Schlösser,,40501
,,,,Winkel,,124512
,,,,Sonstige,,124513
,,,Dübel,,,113993
,,,,Gemischte Sortimente,,113994
,,,,Hohlraum,,113995
,,,,Mehrzweck & Universal,,113996
,,,,Rahmen,,113997
,,,,Sonstige,,113998
,,,Muttern & Scheiben,,,113999
,,,Nägel,,,114000
,,,Rollen & Räder,,,124514
,,,Tore & Gitter,,,124515
,,,Zäune,,,124516
,,,Sonstige,,,114007
,,Elektromaterial,,,,50200
,,,Kabelmaterial,,,124504
,,,Klingelanlagen,,,124505
,,,Lichtschalter,,,121873
,,,Steckdosen & Buchsen,,,121872
,,,Sonstige,,,62325
,,"Farben, Lacke & Leime",,,,124506
,,,Beizen,,,124507
,,,Farben,,,124517
,,,Grundiermittel,,,147073
,,,Lacke,,,124518
,,,Lasuren,,,147074
,,,Leime & Kleber,,,124519
,,,Verdünner & Reiniger,,,124520
,,,Sonstige,,,124521
,,Installation & Sanitär,,,,124522
,,,Heizung,,,124523
,,,,Brenner & Kessel,,124524
,,,,Fußbodenheizungen,,124525
,,,,Heizkörper,,124526
,,,,Heizthermen,,124527
,,,,Rohrsysteme,,124528
,,,,Steuerungen & Regelgeräte,,124529
,,,,Umwälzpumpen,,124530
,,,,Ventile,,124531
,,,,Sonstige,,124532
,,,Sanitär,,,124533
,,,,Armaturen,,124534
,,,,Badewannen,,124535
,,,,Duschen,,124536
,,,,Spülen & Spültische,,124537
,,,,Spülkästen,,124538
,,,,Waschbecken & -tische,,124539
,,,,WC-Becken,,124540
,,,,Sonstige,,40500
,,,Solar,,,115710
,,,Wasser,,,115965
,,,,Durchlauferhitzer,,115967
,,,,Warmwasserspeicher,,115966
,,,,Systemkomponenten,,115968
,,,,Sonstige,,42234
,,,Sonstige,,,124541
,,Literatur,,,,62328
,,,Anleitungen & Handbücher,,,62329
,,,Fachbücher,,,62330
,,,Kataloge & Prospekte,,,62331
,,,Sonstige,,,45693
,,Spezielle Bautechnik,,,,40509
,,,Abbruch- & Deponietechnik,,,29101
,,,Rohr- & Kanaltechnik,,,83464
,,,Tiefbautechnik,,,29105
,,,Ersatzteile & Zubehör,,,54034
,,,Sonstige,,,40510
,Dienstleistungen,,,,,316
,,Bauen & Renovieren,,,,110684
,,,Abbrucharbeiten,,,110685
,,,Architekturdienstleistungen,,,115388
,,,Ausbauarbeiten,,,110686
,,,Gebäudetechnik,,,110687
,,,Handwerksarbeiten,,,110689
,,,Hochbauarbeiten,,,110688
,,,Installationsarbeiten,,,115389
,,,Planung & Beratung,,,110690
,,,Tiefbauarbeiten,,,110691
,,,Tischler- & Schreinerarbeiten,,,115390
,,,Sonstige,,,45696
,,Beratungsdienstleistungen,,,,9560
,,,Arbeitsvermittlung,,,110692
,,,Existenzgründung,,,110693
,,,IT-Beratung,,,9569
,,,Objektplanung,,,114044
,,,Rechtsberatung,,,110694
,,,Unternehmensberatung,,,22350
,,,Sonstige,,,9570
,,Bürodienstleistungen,,,,22356
,,,Buchhaltung,,,110704
,,,Büroreinigung & Entsorgung,,,110705
,,,Datenverarbeitung,,,22357
,,,Schreibarbeiten,,,115392
,,,Übersetzungsdienstleistungen,,,110706
,,,Verpackungen,,,22359
,,,Sonstige,,,22360
,,Fitness & Erholung,,,,110717
,,,Beauty & Wellness,,,110718
,,,,Friseurdienstleistungen,,110719
,,,,Kosmetikbehandlungen,,110721
,,,,Massagen,,110720
,,,,Sonstige,,110722
,,,Ernährungs- & Typberatung,,,110723
,,,Piercing & Tattoos,,,110724
,,,Sport & Bewegung,,,115393
,,,,Fitnessclub-Mitgliedschaften,,115394
,,,,Sportkurse,,115395
,,,,Sonstige,,110726
,,,Sonstige,,,110727
,,Gartenarbeiten,,,,110703
,,Gebäudedienstleistungen,,,,22351
,,,Gebäudereinigung,,,110696
,,,Sicherheitsdienste,,,22353
,,,Sonstige,,,22355
,,Haushalt & Reinigung,,,,110699
,,,Elektro-Reparaturen,,,115391
,,,Haushaltshilfen,,,110700
,,,Haushaltsreparaturen,,,110701
,,,Sonstige,,,110702
,,Internet & EDV,,,,22361
,,,EDV Kurse & Schulungen,,,110746
,,,Internet & Webdesign,,,22364
,,,Softwareentwicklung,,,22362
,,,Web Hosting,,,22363
,,,Sonstige,,,36790
,,Marketing & Werbung,,,,110747
,,,Anzeigengestaltung,,,110748
,,,Drucken & Kopieren,,,22358
,,,"Flyer, Banner & Werbemittel",,,110750
,,,Fotografie,,,110751
,,,Grafikdesign,,,110752
,,,PR & Pressearbeit,,,110753
,,,Multimediadienstleistungen,,,110749
,,,Werbeflächen & -kontingente,,,110754
,,,,Mobile Werbung,,110755
,,,,Werben im Internet,,8240
,,,,Sonstige,,32148
,,,Werbekonzeption,,,110756
,,,Sonstige,,,22366
,,Messebau & Messeorganisation,,,,22367
,,"Partys, Catering & Events",,,,110757
,,,Catering & Partyservice,,,110758
,,,Dekorationsdienstleistungen,,,110759
,,,Hochzeitsdienstleistungen,,,110760
,,,Musik & Entertainment,,,110761
,,,Veranstaltungstechnik,,,110762
,,,Sonstige,,,110763
,,Pflege & Betreuung,,,,110764
,,,Altenbetreuung,,,110765
,,,Babysitting,,,110766
,,,Sonstige,,,110767
,,"Schulungen, Seminare & Lernen",,,,9559
,,,Allgemeines Management,,,22368
,,,Computer- & Softwareschulungen,,,9562
,,,Kurse,,,110768
,,,Nachhilfe & Unterricht,,,110773
,,,Rhetorik & Kommunikation,,,9565
,,,Schulungs & -Lernmaterialien,,,110774
,,,Sonstige,,,9566
,,Tierdienstleistungen,,,,110775
,,,Hundeschule,,,110777
,,,Tierbetreuung,,,110776
,,,Tierpflege,,,110778
,,,Sonstige,,,110779
,,Transport & Logistik,,,,110780
,,,Fahr- & Chauffeurdienste,,,110781
,,,Fahrzeugüberführungen,,,110782
,,,Fahrzeug- & Anhängervermietung,,,110783
,,,Kurierdienste,,,110784
,,,Umzüge & Möbeltransporte,,,22354
,,,Sonstige,,,22369
,,Sonstige Dienstleistungen,,,,317
,Druckerei & Copyshop,,,,,26238
,,Belichter & Entwickler,,,,45702
,,Bindegeräte & Hefter,,,,25344
,,,Bindegeräte,,,127877
,,,Bindegeräte-Zubehör,,,127881
,,,Hefter,,,57052
,,,Sonstige,,,27692
,,Buchbindereiausstattung,,,,127854
,,,Maschinen & Geräte,,,127855
,,,Materialien,,,127856
,,,Werkzeuge,,,127857
,,,Sonstige,,,127858
,,Drucker- & Kopierpapiere,,,,78676
,,Druckfarben,,,,127861
,,Druckmaschinen & Plotter,,,,45697
,,,Digitaldruck,,,45698
,,,Offsetdruck,,,45699
,,,Plotter,,,34356
,,,Plotterfolien,,,78681
,,,Thermo- & Transferdruck,,,45700
,,,Ersatzteile & Zubehör,,,45701
,,Falz- & Kuvertiermaschinen,,,,36791
,,Farbmessung & Prüfgeräte,,,,127859
,,,Densitometer,,,129106
,,,Farbfächer,,,36792
,,,Spectral- & Photometer,,,129107
,,,Sonstige,,,127860
,,Frankiermaschinen,,,,36793
,,Kopiergeräte & Toner,,,,78662
,,,Analogkopierer (Schwarz-Weiß),,,91035
,,,Digitalkopierer (Schwarz-Weiß),,,129100
,,,Farbkopierer,,,129090
,,,Großformatkopierer,,,129096
,,,Multifunktionsgeräte,,,78665
,,,Toner & Druckerpatronen,,,78666
,,Laminiergeräte & Folien,,,,61771
,,,Laminiergeräte,,,34359
,,,Laminierfolien,,,129148
,,,Sonstige,,,129147
,,Leuchttische & -kästen,,,,54050
,,Scanner,,,,29113
,,Schneidemaschinen,,,,29114
,,"Typen, Fonts & Cliparts",,,,32149
,,Visitenkarten,,,,45706
,Gastro & Nahrungsmittelgewerbe,,,,,11874
,,Bar- & Ausschankausstattung,,,,25362
,,,Gastronomie-Barausstattung,,,258470
,,,,Flaschentreppen,,258471
,,,,Barcaddies & Spender,,258472
,,,,Bar- & Abtropfmatten,,258473
,,,,Geschirr- & Gläsertücher,,258474
,,,,Barkeeperausstattung & Zubehör,,258475
,,,,,Barstößel,258476
,,,,,Barlöffel,258477
,,,,,Barkeepersets,258478
,,,,,Behälter & Dosen,258479
,,,,,Flaschenausgießer & Dosierer,258480
,,,,,Cocktailshaker,258481
,,,,,Cocktailsiebe,258482
,,,,,Likörspritzen,258485
,,,,,Glasumrander & Schwämme,258483
,,,,,"Flaschenkühler, Eisbehälter & Zubehör",258484
,,,,,Jigger & Doppelmaße,258486
,,,,Sonstige Gastronomie-Barausstattung,,258840
,,,Gastronomie-Mixgeräte & Milchshakemaschinen,,,258487
,,,,"Gastronomie-Mixer, Stand- & Stabmixer",,258488
,,,,Gastronomie-Saftpressen,,258489
,,,,Gastronomie-Milchshakemaschinen,,258490
,,,,Mixer- & Saftpressenteile & -zubehör,,258491
,,,"Gastronomie-Kaffee-, Kakao- & Teeausstattung",,,53185
,,,,Bubble Tea-Ausstattung,,258515
,,,,Kakaospender,,258492
,,,,Schokoladen-Temperiergeräte,,258493
,,,,Kaffee- & Espressomühlen,,53305
,,,,Kaffee- & Espressomaschinen,,258494
,,,,,Kaffeevollautomaten,258495
,,,,,Kaffeemaschinen,258496
,,,,,Espressomaschinen,53187
,,,,,Mengenbrüher,258497
,,,,Kaffee- & Teespender,,258498
,,,,,Pumpkannen,258499
,,,,,Karaffen & Dekanter,258510
,,,,,Kaffeespender,258511
,,,,,Tee- & Kaffeekannen,259009
,,,,Kaffeeröster,,57070
,,,,Kaffeewarmhalteplatten,,258512
,,,,Wasserkocher & Heißwasserspender,,258513
,,,,Eistee- & Eiskaffeespender,,258516
,,,,"Gastronomie-Kaffee-, Kakao- & Teeausstattungsteile",,258517
,,,,"Gastronomie-Kaffee-, Kakao- & Teebedarf",,258518
,,,,"Sonstige Kaffee-, Kakao- & Teeausstattung",,53306
,,,Kaltgetränke-Ausschanktechnik,,,258519
,,,,Kaltgetränkedispenser,,258520
,,,,Slush-Ice-Maschinen,,25365
,,,,Obertheken- & Ausschankgeräte,,57068
,,,,Trinkwasserspender,,258521
,,,,Teile & Zubehör für Kaltgetränke-Ausschanktechnik,,258522
,,,Gastronomie-Trinkwasserfiltersysteme,,,258523
,,,,Wasserfilterkartuschen,,258524
,,,,Trinkwasserfilteranlagen,,258525
,,,,Teile & Zubehör für Trinkwasserfilteranlagen,,258526
,,,Barkühlung,,,258527
,,,,Kühltheken & -vitrinen,,258528
,,,,Glaskühler & -vereiser,,258529
,,,Bierausschanktechnik,,,57071
,,,,"Bier- & Druckluftschläuche, Kupplungen",,258530
,,,,CO2- & Stickstoffflaschen,,258531
,,,,Druckminderer,,258532
,,,,Zapf- & Schanksäulen,,258533
,,,,Tropfbleche,,67136
,,,,Kegs & Fässer,,67137
,,,,Zapfhähne,,258534
,,,,Zapfköpfe,,258535
,,,,Fasspumpe,,67138
,,,,Fass- & Durchlaufkühler,,67119
,,,,Zapfanlagensets,,53189
,,,,Zapfhahngriffe,,67140
,,,,Bierausschankteile & Zubehör,,258536
,,,,Sonstige Bierausschanktechnik,,67141
,,,Mobile Theken & Cocktailbars,,,258537
,,,Underbar-Ausstattung,,,258538
,,,,Cocktailstationen & Arbeitsplatten,,258539
,,,,Underbar-Flaschenfächer,,258540
,,,,Underbar-Mixerstationen,,258541
,,,,Underbar-Gläserkorbschränke & Abtropfflächen,,258542
,,,,Underbar-Eisbehälter,,258543
,,,Sonstige Bar- & Ausschankausstattung,,,11876
,,Gastronomie-Küchenausstattung,,,,25367
,,,Back- und Teigzubereitungsgeräte,,,259012
,,,,Froster- & Stikkenwagen,,95093
,,,,Gastronomie-Donutmaschinen,,95085
,,,,Gastronomie-Teigportionierer/-pressen,,258544
,,,,Gärschränke,,258545
,,,,Ausroll- & Blätterteigmaschinen,,95087
,,,,Teile & Zubehör für Teigzubereitungsgeräte,,258546
,,,,Sonstige Back- und Teigzubereitungsgeräte,,95073
,,,Reinigungs- & Spültechnik,,,57106
,,,,Durchlauferhitzer,,258547
,,,,Gläserspülbürsten,,258548
,,,,Gastronomie-Spülmaschinen,,258831
,,,,,Bandspülmaschinen,258832
,,,,,Haubenpülmaschinen,258833
,,,,,Untertischspülmaschinen,258834
,,,,Gastronomie-Armaturen,,258835
,,,,,Spültischarmaturen,258836
,,,,,Einlaufarmaturen,258837
,,,,,Geschirrbrausen,258838
,,,,,Wandarmaturen,258839
,,,,Gastronomie-Spültische,,67193
,,,,Ausgangstische,,258550
,,,,Gläserspülmaschinen,,258551
,,,,Abfallentsorgungssysteme,,258552
,,,,,Küchenabfallzerkleinerer,258553
,,,,,Fettabschneider,57108
,,,,,Abfallzerkleinerer,258554
,,,,Teile & Zubehör für Reinigungs-& Spültechnik,,258555
,,,,,Durchlauferhitzerteile & Zubehör,258556
,,,,,Geschirrspülmaschinenteile & Zubehör,258557
,,,,,Armaturenteile & Zubehör,258558
,,,,,Gläserspülmaschinenteile & Zubehör,258559
,,,,,Spül- & Ablaufteile & Zubehör,258560
,,,,Sonstige Reinigungs- & Spültechnik,,53230
,,,Gastronomie-Kochgeschirr- & zubehör,,,25357
,,,,Gastronomie-Backformen & -bleche,,258561
,,,,,Brotformen & Gärkörbe,258562
,,,,,Kuchenformen & Tortenringe,258563
,,,,,Muffinbleche,258564
,,,,,Pizzableche,258565
,,,,,Quiche- & Tarteletteformen,258566
,,,,,Auflauf- & Bratenform,258567
,,,,,Backbleche,258568
,,,,,Gastronomie-Backbedarf,258569
,,,,Gastronomie-Kochtöpfe,,11877
,,,,Gastronomie-Pfannen & Woks,,258570
,,,,Gastronomie-Küchenhelfer,,258571
,,,,,Seiher & Siebe,258572
,,,,,Schneidebretter,258573
,,,,,Portionierer & Messlöffel,258574
,,,,,Küchenlöffel,258575
,,,,,Schöpflöffel,258576
,,,,,Kuchenheber,258577
,,,,,Pizzaschaufeln,258578
,,,,,Schaumlöffel,258579
,,,,,Fleischklopfer & Plattiereisen,258580
,,,,,Küchenzangen,258581
,,,,,Pfannenwender & Küchenpaletten,258582
,,,,,Schneebesen,258583
,,,,Gastronomie-Wetzsteine & Messerschärfer,,57087
,,,,Gastronomie-Messer & Schneidebesteck,,257913
,,,,Sonstiges Gastronomie-Kochzubehör,,25359
,,,Küchengeräte,,,53220
,,,,Gastronomie-Bräter,,259007
,,,,Gastronomie-Fritteusen,,258584
,,,,,Elektro-Fritteusen,258585
,,,,,Gas-Fritteusen,258586
,,,,Gastronomie-Grill-/ Griddleplatten,,259008
,,,,Gastronomie-Backöfen,,259013
,,,,,Bäckereiöfen,95084
,,,,,Kombidämpfer,258587
,,,,,Gastronomie- Mikrowellen,57080
,,,,,Konvektomaten,53218
,,,,,Pizzaöfen,258588
,,,,,Hähnchengrills,57081
,,,,,Sonstige Gastronomie-Backöfen,53219
,,,,Gastronomie-Nudelkocher,,258589
,,,,Gastronomie-Kochherde,,258590
,,,,,Elektroherde,258591
,,,,,Gasherde,258592
,,,,,Kochplatten,258593
,,,,,Wok-Induktionskocher,258594
,,,,Gastronomie-Reiskocher/Reiswärmer,,258595
,,,,Gastronomie-Kontaktgrill/ Paninigrill,,57083
,,,,Gastronomie-Kombidämpfer,,67156
,,,,Gastronomie-Toaster,,67159
,,,,Gastronomie-Crepes- & Waffelgeräte,,57086
,,,,Barbercue-Grill und Räucherofen,,67155
,,,,Kochkessel,,57084
,,,,Dampfkessel,,258596
,,,,Kippbratpfannen,,258597
,,,,Teile & Zubehör für Gastronomie-Austattung,,258598
,,,,,Teile & Zubehör für Fritteusen,258599
,,,,,Teile & Zubehör für Grills und Bräter,258600
,,,,,Teile & Zubehör für Barbecue und Räucheröfen,258601
,,,,,Teile & Zubehör für Backöfen,258602
,,,,,Teile & Zubehör für Nudelkocher,258603
,,,,,Teile & Zubehör für Kochherde,258604
,,,,,Teile & Zubehör für Reiskocher,258605
,,,,,Teile & Zubehör für Kombidämpfer,258606
,,,,,Teile & Zubehör für Toaster,258607
,,,,,Teile & Zubehör für Crepes- & Waffelgeräte,258608
,,,,,Sonstige Teile & Zubehör,258609
,,,,Sonstige Gastronomie-Küchengeräte,,258841
,,,Bain-Marie-Ausstattung,,,258610
,,,,Speisewärmer,,258611
,,,,Wärmeschubladen,,258612
,,,,Warmhaltedisplays,,258613
,,,,Bain Marie Becken,,258614
,,,,Warmhaltelampen,,258615
,,,,Teile & Zubehör für Speisewärmer,,258616
,,,,Sonstige Bain-Marie-Ausstattung,,259014
,,,Vorbereitungsgeräte,,,95078
,,,,Gastronomie-Brot & Bagel Schneidemaschinen,,258617
,,,,Gastronomie-Dosenöffner,,57099
,,,,Gastronomie-Universalzerkleinerer,,36346
,,,,Gastronomie-Waagen,,25383
,,,,Gastronomie-Obstschneider & -schäler,,258618
,,,,Gastronomie-Stabmixer,,259015
,,,,Gastronomie-Metzgereiausstattung,,95074
,,,,,Hamburgermaschinen,258619
,,,,,"Messer, Beile & Sägen",95076
,,,,,Fleischwölfe,25372
,,,,,Kutter & Mischer,258620
,,,,,Fleischmixer,258621
,,,,,Fleischzartmacher,57088
,,,,,Wurstfüllmaschinen,95075
,,,,,Wurstknüpfmaschinen,258622
,,,,,Sonstige Gastronomie - Metzgereiausstattung,95077
,,,,Gastronomie-Mixer,,258623
,,,,Gastronomie-Ölpresse,,258624
,,,,Gastronomie-Nudelkocher,,258625
,,,,Gastronomie-Gemüseschneider,,67164
,,,,Gastronomie-Arbeitstische,,258844
,,,,,Arbeitstische mit Grundboden,258626
,,,,,Gastro Kühltische,258845
,,,,,Gastro Arbeitstische,259005
,,,,,Sonstige Gastronomie - Zubereitungstische,259006
,,,,Teile & Zubehör zur Vorbereitung,,258627
,,,,,Teile & Zubehör für Brotschneidemaschine,258628
,,,,,Teile & Zubehör für Dosenöffner,258629
,,,,,Teile & Zubehör für Universalzerkleinerer,258630
,,,,,Teile & Zubehör für Metzgereiausstattung,258631
,,,,,Teile & Zubehör für Mixer,53221
,,,,Sonstige Vorbereitungsgeräte,,95083
,,,Lüftungsanlagen,,,258632
,,,,Gastronomie-Dunstabzugshauben,,258633
,,,,Gastronomie-Abzugshauben,,258634
,,,,Teile & Zubehör für Lüftungsanlagen,,258635
,,,Regale & Aufbewahrung,,,57100
,,,,Plastikaufbewahrungsbehälter,,57102
,,,,Vorratsdosen,,258636
,,,,Isolierte Liefertaschen für Lebensmittel,,95079
,,,,Regale,,258637
,,,,,Dosenregale,258639
,,,,,Lagerregale,258640
,,,,,Bodenregale,258641
,,,,,Edelstahlfass-Regale,258638
,,,,,Topfregale,258642
,,,,,Regaleinheiten,258643
,,,,,Teile & Zubehör für Regale,258644
,,,,Sonstige Regale & Aufbewahrung,,57104
,,,Sonstige Gastronomie-Küchenausstattung,,,92301
,,Imbisswagen,,,,67145
,,,Imbiss- Ausschankwagen,,,184249
,,,Teile & Zubehör für Imbisswagen,,,183952
,,,Kioske/ Imbissstände,,,258645
,,"Möbel, Schilder & Dekoration",,,,57093
,,,Lebensmittelatrappen,,,60096
,,,Luftschleier,,,258646
,,,Restaurant Bestuhlung,,,258647
,,,,Stühle für Auditorium & Kirche,,258648
,,,,Bankettstühle,,258649
,,,,Restaurant Hocker,,258650
,,,,Restaurant Kinderhochstühle,,258651
,,,,Restaurant Messestände,,258652
,,,,Restaurant Stühle,,258653
,,,,Restaurant Klappstühle,,258654
,,,,Restaurant Tischsets,,258655
,,,Restaurant Deko,,,57098
,,,Restaurant Türen,,,258656
,,,Restaurant Speisekarten,,,166673
,,,Restaurant Schildhalter,,,166674
,,,Restaurant Schilder,,,259011
,,,Restaurant Tische,,,11883
,,,Teile & Zubehör für Möbel,,,258657
,,,Sonstige Restaurant Dekoration,,,57096
,,Kühltechnik,,,,25375
,,,Gastronomie- Tiefkühlschränke & -truhen,,,258658
,,,,Kühltheken & -vitrinen,,258659
,,,,Schnellkühler,,258660
,,,,Warenkühlschränke mit Glastür,,258661
,,,,Gastronomie Kühl- & Tiefkühlschränke,,258662
,,,,Speisevitrinen,,258663
,,,,Unterbaukühltische,,258664
,,,,Tief- und Kühlzellen,,258665
,,,Gastronomie-Eiswürfelmaschinen,,,67171
,,,Eismaschinen,,,258666
,,,,Eislager-Gefrierschrank,,258667
,,,,Eistruhen,,258668
,,,,Roll-Eismaschinen,,258669
,,,,Softeismaschinen,,67167
,,,Eiswürfelbehälter,,,258670
,,,Teile & Zubehör für Kühltechnik,,,258671
,,,,Teile & Zubehör für Eismaschinen,,258674
,,,,Teile & Zubehör für Eiswürfelmaschinen,,258672
,,,,Teile & Zubehör für Tiefkühlschränke & -truhen,,258673
,,,Sonstige Kühltechnik,,,53226
,,Gedeckter Tisch & Servieren,,,,25381
,,,Restaurant Einwegartikel,,,258676
,,,,Torten-/Kuchenunterlagen,,258677
,,,,Müllbeutel,,258678
,,,,Einweglätzchen,,258679
,,,,Einwegschalen,,258680
,,,,Menüboxen,,258681
,,,,"Einwegbecher-, deckel & halter",,258682
,,,,Einwegbestecke,,258683
,,,,Servietten,,258684
,,,,Einweg-Pfannen,,258685
,,,,Einwegteller,,258686
,,,,Einweg-Tischsets,,258687
,,,,Folienrollen,,258688
,,,,Serviettenbänder,,258689
,,,,Strohhalme,,258690
,,,,Sonstige Restaurant Einwegartikel,,258842
,,,Buffet & Catering,,,55835
,,,,Buffet Tische & Salatbars,,55836
,,,,Wagen,,258691
,,,,,Bankettwagen,258692
,,,,,Transportwagen & Karren,258693
,,,,,Teller- und Tablettwagen,258695
,,,,,Gläserracks- & Spülkorbwagen,258694
,,,,,Plattformwagen,258696
,,,,,Servierwagen,258697
,,,,Chafing Dishes,,258698
,,,,Teile & Zubehör für Speisewärmer,,258699
,,,,Geschirr- & Tablettsspender,,258700
,,,,Isolierte Speise- & Getränkebehälter,,258701
,,,,Gastronorm-Behälter,,258702
,,,,Zubehör für Gastronorm-Behälter,,258703
,,,,Sonstige Buffet Austattung,,25356
,,,Gedeckter Tisch,,,25385
,,,,Restaurant Geschirr,,258704
,,,,,Schüsseln & Schalen,258705
,,,,,Tassen & Becher,258706
,,,,,Teller,258707
,,,,,Tabletts,258708
,,,,Restaurant Bestecke,,258709
,,,,,Gabeln,258710
,,,,,Messer,258711
,,,,,Platzsets,258712
,,,,,Löffel,258713
,,,,Restaurant Gläser,,258714
,,,,,Biergläser,258715
,,,,,Cocktailgläser,258716
,,,,,Trinkgläser,258717
,,,,,Weingläser,258718
,,,,Restaurant Tischwäsche,,258719
,,,,,Stuhlhussen,258720
,,,,,Servietten,258721
,,,,,Tischdecken,258722
,,,,,Tischröcke,258723
,,,,,Tischdeckenklammern,258724
